"";"Investitor";"Vrsta.objekta";"Leto";"Tip.gradbene.aktivnosti...SKUPAJ";"Novogradnja";"Povečava";"Rekonstrukcija.in.sprememba.namembnosti";"Investicijska.vzdrževalna.dela";"Redna.vzdrževalna.dela"
"1550";"Fizična oseba";"213 Letališke steze";2015;NA;NA;NA;NA;NA;NA
"1551";"Fizična oseba";"213 Letališke steze";2016;NA;NA;NA;NA;NA;NA
"1552";"Fizična oseba";"213 Letališke steze";2017;NA;NA;NA;NA;NA;NA
"1553";"Fizična oseba";"2130 Letališke steze";2010;NA;NA;NA;NA;NA;NA
"1554";"Fizična oseba";"2130 Letališke steze";2011;NA;NA;NA;NA;NA;NA
"1555";"Fizična oseba";"2130 Letališke steze";2012;NA;NA;NA;NA;NA;NA
"1556";"Fizična oseba";"2130 Letališke steze";2013;NA;NA;NA;NA;NA;NA
"1557";"Fizična oseba";"2130 Letališke steze";2014;NA;NA;NA;NA;NA;NA
"1558";"Fizična oseba";"2130 Letališke steze";2015;NA;NA;NA;NA;NA;NA
"1559";"Fizična oseba";"2130 Letališke steze";2016;NA;NA;NA;NA;NA;NA
"1560";"Fizična oseba";"2130 Letališke steze";2017;NA;NA;NA;NA;NA;NA
"1561";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2010;NA;NA;NA;NA;NA;NA
"1562";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2011;"z";"z";NA;NA;NA;NA
"1563";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2012;NA;NA;NA;NA;NA;NA
"1564";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2013;NA;NA;NA;NA;NA;NA
"1565";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2014;NA;NA;NA;NA;NA;NA
"1566";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2015;NA;NA;NA;NA;NA;NA
"1567";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2016;NA;NA;NA;NA;NA;NA
"1568";"Fizična oseba";"214 Mostovi, viadukti, predori in podhodi";2017;NA;NA;NA;NA;NA;NA
"1569";"Fizična oseba";"2141 Mostovi in viadukti";2010;NA;NA;NA;NA;NA;NA
"1570";"Fizična oseba";"2141 Mostovi in viadukti";2011;"z";"z";NA;NA;NA;NA
"1571";"Fizična oseba";"2141 Mostovi in viadukti";2012;NA;NA;NA;NA;NA;NA
"1572";"Fizična oseba";"2141 Mostovi in viadukti";2013;NA;NA;NA;NA;NA;NA
"1573";"Fizična oseba";"2141 Mostovi in viadukti";2014;NA;NA;NA;NA;NA;NA
"1574";"Fizična oseba";"2141 Mostovi in viadukti";2015;NA;NA;NA;NA;NA;NA
"1575";"Fizična oseba";"2141 Mostovi in viadukti";2016;NA;NA;NA;NA;NA;NA
"1576";"Fizična oseba";"2141 Mostovi in viadukti";2017;NA;NA;NA;NA;NA;NA
"1577";"Fizična oseba";"2142 Predori in podhodi";2010;NA;NA;NA;NA;NA;NA
"1578";"Fizična oseba";"2142 Predori in podhodi";2011;NA;NA;NA;NA;NA;NA
"1579";"Fizična oseba";"2142 Predori in podhodi";2012;NA;NA;NA;NA;NA;NA
"1580";"Fizična oseba";"2142 Predori in podhodi";2013;NA;NA;NA;NA;NA;NA
"1581";"Fizična oseba";"2142 Predori in podhodi";2014;NA;NA;NA;NA;NA;NA
"1582";"Fizična oseba";"2142 Predori in podhodi";2015;NA;NA;NA;NA;NA;NA
"1583";"Fizična oseba";"2142 Predori in podhodi";2016;NA;NA;NA;NA;NA;NA
"1584";"Fizična oseba";"2142 Predori in podhodi";2017;NA;NA;NA;NA;NA;NA
"1585";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2010;"z";"z";NA;NA;NA;NA
"1586";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2011;NA;NA;NA;NA;NA;NA
"1587";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2012;NA;NA;NA;NA;NA;NA
"1588";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2013;"z";"z";NA;NA;NA;NA
"1589";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2014;"z";"z";NA;NA;NA;"z"
"1590";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2015;"102222";"z";NA;"z";NA;"34171"
"1591";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2016;NA;NA;NA;NA;NA;NA
"1592";"Fizična oseba";"215 Pristanišča, plovni kanali, jezovi in vodne pregrade ter drugi vodni objekti";2017;"141602";"141602";NA;NA;NA;NA
"1593";"Fizična oseba";"2151 Pristanišča in plovni kanali";2010;NA;NA;NA;NA;NA;NA
"1594";"Fizična oseba";"2151 Pristanišča in plovni kanali";2011;NA;NA;NA;NA;NA;NA
"1595";"Fizična oseba";"2151 Pristanišča in plovni kanali";2012;NA;NA;NA;NA;NA;NA
"1596";"Fizična oseba";"2151 Pristanišča in plovni kanali";2013;NA;NA;NA;NA;NA;NA
"1597";"Fizična oseba";"2151 Pristanišča in plovni kanali";2014;NA;NA;NA;NA;NA;NA
"1598";"Fizična oseba";"2151 Pristanišča in plovni kanali";2015;NA;NA;NA;NA;NA;NA
"1599";"Fizična oseba";"2151 Pristanišča in plovni kanali";2016;NA;NA;NA;NA;NA;NA
"1600";"Fizična oseba";"2151 Pristanišča in plovni kanali";2017;NA;NA;NA;NA;NA;NA
"1601";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2010;"z";"z";NA;NA;NA;NA
"1602";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2011;NA;NA;NA;NA;NA;NA
"1603";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2012;NA;NA;NA;NA;NA;NA
"1604";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2013;"z";"z";NA;NA;NA;NA
"1605";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2014;NA;NA;NA;NA;NA;NA
"1606";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2015;"22687";"z";NA;"z";NA;"z"
"1607";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2016;NA;NA;NA;NA;NA;NA
"1608";"Fizična oseba";"2152 Jezovi, vodne pregrade in drugi vodni objekti";2017;NA;NA;NA;NA;NA;NA
"1609";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2010;NA;NA;NA;NA;NA;NA
"1610";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2011;NA;NA;NA;NA;NA;NA
"1611";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2012;NA;NA;NA;NA;NA;NA
"1612";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2013;"z";"z";NA;NA;NA;NA
"1613";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2014;"z";"z";NA;NA;NA;"z"
"1614";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2015;"79535";NA;NA;"z";NA;"z"
"1615";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2016;NA;NA;NA;NA;NA;NA
"1616";"Fizična oseba";"2153 Sistemi za namakanje in osuševanje, akvadukti";2017;"141602";"141602";NA;NA;NA;NA
"1617";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2010;"478293";"z";NA;NA;"z";"z"
"1618";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2011;"z";"z";NA;"z";"z";NA
"1619";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2012;"z";"z";NA;NA;NA;"32092"
"1620";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2013;"1381839";"1188846";"z";"z";NA;"z"
"1621";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2014;"z";"z";NA;"z";NA;"z"
"1622";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2015;"1438026";"z";NA;"332247";NA;"z"
"1623";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2016;"1992833";"1921098";NA;NA;NA;"71735"
"1624";"Fizična oseba";"22 Cevovodi, komunikacijska omrežja in elektroenergetski vodi";2017;"1627590";"1531574";NA;"26596";NA;"69420"
"1625";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2010;"z";"z";NA;NA;NA;"z"
"1626";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2011;"z";"z";NA;NA;NA;NA
"1627";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2012;NA;NA;NA;NA;NA;NA
"1628";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2013;"z";"z";NA;NA;NA;NA
"1629";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2014;"z";"z";NA;NA;NA;NA
"1630";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2015;"z";"z";NA;NA;NA;NA
"1631";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2016;"149351";"z";NA;NA;NA;"z"
"1632";"Fizična oseba";"221 Daljinski cevovodi, daljinska [hrbtenična] komunikacijska omrežja in daljinski [prenosni] elektroenergetski vodi";2017;"68151";"68151";NA;NA;NA;NA
"1633";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2010;NA;NA;NA;NA;NA;NA
"1634";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2011;NA;NA;NA;NA;NA;NA
"1635";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2012;NA;NA;NA;NA;NA;NA
"1636";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2013;NA;NA;NA;NA;NA;NA
"1637";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2014;NA;NA;NA;NA;NA;NA
"1638";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2015;NA;NA;NA;NA;NA;NA
"1639";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2016;NA;NA;NA;NA;NA;NA
"1640";"Fizična oseba";"2211 Naftovodi in daljinski [prenosni] plinovodi";2017;NA;NA;NA;NA;NA;NA
"1641";"Fizična oseba";"2212 Daljinski vodovodi";2010;"z";"z";NA;NA;NA;NA
"1642";"Fizična oseba";"2212 Daljinski vodovodi";2011;"z";"z";NA;NA;NA;NA
"1643";"Fizična oseba";"2212 Daljinski vodovodi";2012;NA;NA;NA;NA;NA;NA
"1644";"Fizična oseba";"2212 Daljinski vodovodi";2013;"z";"z";NA;NA;NA;NA
"1645";"Fizična oseba";"2212 Daljinski vodovodi";2014;"z";"z";NA;NA;NA;NA
"1646";"Fizična oseba";"2212 Daljinski vodovodi";2015;"z";"z";NA;NA;NA;NA
"1647";"Fizična oseba";"2212 Daljinski vodovodi";2016;"149351";"z";NA;NA;NA;"z"
"1648";"Fizična oseba";"2212 Daljinski vodovodi";2017;"68151";"68151";NA;NA;NA;NA
"1649";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2010;NA;NA;NA;NA;NA;NA
"1650";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2011;NA;NA;NA;NA;NA;NA
"1651";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2012;NA;NA;NA;NA;NA;NA
"1652";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2013;NA;NA;NA;NA;NA;NA
"1653";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2014;NA;NA;NA;NA;NA;NA
"1654";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2015;NA;NA;NA;NA;NA;NA
"1655";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2016;NA;NA;NA;NA;NA;NA
"1656";"Fizična oseba";"2213 Daljinska [hrbtenična] komunikacijska omrežja";2017;NA;NA;NA;NA;NA;NA
"1657";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2010;"z";NA;NA;NA;NA;"z"
"1658";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2011;NA;NA;NA;NA;NA;NA
"1659";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2012;NA;NA;NA;NA;NA;NA
"1660";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2013;NA;NA;NA;NA;NA;NA
"1661";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2014;NA;NA;NA;NA;NA;NA
"1662";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2015;NA;NA;NA;NA;NA;NA
"1663";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2016;NA;NA;NA;NA;NA;NA
"1664";"Fizična oseba";"2214 Daljinski [prenosni] elektroenergetski vodi";2017;NA;NA;NA;NA;NA;NA
"1665";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2010;"z";"z";NA;NA;"z";"z"
"1666";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2011;"z";"z";NA;"z";"z";NA
"1667";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2012;"z";"z";NA;NA;NA;"32092"
"1668";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2013;"z";"z";"z";"z";NA;"z"
"1669";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2014;"z";"z";NA;"z";NA;"z"
"1670";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2015;"z";"z";NA;"332247";NA;"z"
"1671";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2016;"1843482";"z";NA;NA;NA;"z"
"1672";"Fizična oseba";"222 Lokalni cevovodi, lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2017;"1559439";"1463423";NA;"26596";NA;"69420"
"1673";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2010;NA;NA;NA;NA;NA;NA
"1674";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2011;"z";NA;NA;NA;"z";NA
"1675";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2012;NA;NA;NA;NA;NA;NA
"1676";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2013;NA;NA;NA;NA;NA;NA
"1677";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2014;NA;NA;NA;NA;NA;NA
"1678";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2015;"z";"z";NA;NA;NA;NA
"1679";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2016;NA;NA;NA;NA;NA;NA
"1680";"Fizična oseba";"2221 Lokalni [distribucijski] plinovodi";2017;NA;NA;NA;NA;NA;NA
"1681";"Fizična oseba";"2222 Lokalni vodovodi";2010;"z";"z";NA;NA;NA;NA
"1682";"Fizična oseba";"2222 Lokalni vodovodi";2011;"z";NA;NA;"z";"z";NA
"1683";"Fizična oseba";"2222 Lokalni vodovodi";2012;"z";"z";NA;NA;NA;"z"
"1684";"Fizična oseba";"2222 Lokalni vodovodi";2013;"z";"31353";"z";"z";NA;"67990"
"1685";"Fizična oseba";"2222 Lokalni vodovodi";2014;"127718";"34419";NA;"z";NA;"z"
"1686";"Fizična oseba";"2222 Lokalni vodovodi";2015;"73216";"z";NA;NA;NA;"z"
"1687";"Fizična oseba";"2222 Lokalni vodovodi";2016;"173355";"z";NA;NA;NA;"z"
"1688";"Fizična oseba";"2222 Lokalni vodovodi";2017;"374825";"334929";NA;"26596";NA;"13300"
"1689";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2010;"z";"z";NA;NA;"z";"z"
"1690";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2011;"175002";"z";NA;"z";"z";NA
"1691";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2012;"95523";"z";NA;NA;NA;"z"
"1692";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2013;"84991";"37021";NA;NA;NA;"47970"
"1693";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2014;"333109";"309048";NA;"z";NA;"z"
"1694";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2015;"622024";"549783";NA;"z";NA;"z"
"1695";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2016;"1563163";"1508290";NA;NA;NA;"54873"
"1696";"Fizična oseba";"2223 Cevovodi za odpadno vodo";2017;"1146093";"1089973";NA;NA;NA;"56120"
"1697";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2010;"z";"z";NA;NA;NA;NA
"1698";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2011;"z";"z";NA;NA;"9613";NA
"1699";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2012;"30315";"z";NA;NA;NA;"z"
"1700";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2013;"1012055";"z";NA;"z";NA;"z"
"1701";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2014;"z";"z";NA;NA;NA;"z"
"1702";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2015;"718553";"z";NA;"z";NA;"z"
"1703";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2016;"106963";"106963";NA;NA;NA;NA
"1704";"Fizična oseba";"2224 Lokalni [distribucijski] elektroenergetski vodi in lokalna [dostopovna] komunikacijska omrežja";2017;"38522";"38522";NA;NA;NA;NA
"1705";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2010;"z";"z";NA;NA;NA;NA
"1706";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2011;NA;NA;NA;NA;NA;NA
"1707";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2012;NA;NA;NA;NA;NA;NA
"1708";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2013;"40109";"z";NA;NA;NA;"z"
"1709";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2014;"z";NA;NA;NA;NA;"z"
"1710";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2015;"26754";"z";NA;NA;NA;"z"
"1711";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2016;"303236";"z";NA;NA;NA;"z"
"1712";"Fizična oseba";"23 Industrijski gradbeni kompleksi";2017;"1177404";"1158831";NA;NA;NA;"18574"
"1713";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2010;"z";"z";NA;NA;NA;NA
"1714";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2011;NA;NA;NA;NA;NA;NA
"1715";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2012;NA;NA;NA;NA;NA;NA
"1716";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2013;"40109";"z";NA;NA;NA;"z"
"1717";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2014;"z";NA;NA;NA;NA;"z"
"1718";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2015;"26754";"z";NA;NA;NA;"z"
"1719";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2016;"303236";"z";NA;NA;NA;"z"
"1720";"Fizična oseba";"230 Industrijski gradbeni kompleksi";2017;"1177404";"1158831";NA;NA;NA;"18574"
"1721";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2010;NA;NA;NA;NA;NA;NA
"1722";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2011;NA;NA;NA;NA;NA;NA
"1723";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2012;NA;NA;NA;NA;NA;NA
"1724";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2013;NA;NA;NA;NA;NA;NA
"1725";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2014;NA;NA;NA;NA;NA;NA
"1726";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2015;NA;NA;NA;NA;NA;NA
"1727";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2016;NA;NA;NA;NA;NA;NA
"1728";"Fizična oseba";"2301 Objekti za pridobivanje in izkoriščanje mineralnih surovin";2017;NA;NA;NA;NA;NA;NA
"1729";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2010;"z";"z";NA;NA;NA;NA
"1730";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2011;NA;NA;NA;NA;NA;NA
"1731";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2012;NA;NA;NA;NA;NA;NA
"1732";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2013;"40109";"z";NA;NA;NA;"z"
"1733";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2014;"z";NA;NA;NA;NA;"z"
"1734";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2015;"26754";"z";NA;NA;NA;"z"
"1735";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2016;"303236";"z";NA;NA;NA;"z"
"1736";"Fizična oseba";"2302 Elektrarne in drugi energetski objekti";2017;"1177404";"1158831";NA;NA;NA;"18574"
"1737";"Fizična oseba";"2303 Objekti kemične industrije";2010;NA;NA;NA;NA;NA;NA
"1738";"Fizična oseba";"2303 Objekti kemične industrije";2011;NA;NA;NA;NA;NA;NA
"1739";"Fizična oseba";"2303 Objekti kemične industrije";2012;NA;NA;NA;NA;NA;NA
"1740";"Fizična oseba";"2303 Objekti kemične industrije";2013;NA;NA;NA;NA;NA;NA
"1741";"Fizična oseba";"2303 Objekti kemične industrije";2014;NA;NA;NA;NA;NA;NA
"1742";"Fizična oseba";"2303 Objekti kemične industrije";2015;NA;NA;NA;NA;NA;NA
"1743";"Fizična oseba";"2303 Objekti kemične industrije";2016;NA;NA;NA;NA;NA;NA
"1744";"Fizična oseba";"2303 Objekti kemične industrije";2017;NA;NA;NA;NA;NA;NA
"1745";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2010;NA;NA;NA;NA;NA;NA
"1746";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2011;NA;NA;NA;NA;NA;NA
"1747";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2012;NA;NA;NA;NA;NA;NA
"1748";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2013;NA;NA;NA;NA;NA;NA
"1749";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2014;NA;NA;NA;NA;NA;NA
"1750";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2015;NA;NA;NA;NA;NA;NA
"1751";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2016;NA;NA;NA;NA;NA;NA
"1752";"Fizična oseba";"2304 Drugi industrijski gradbeni kompleksi, ki niso uvrščeni drugje";2017;NA;NA;NA;NA;NA;NA
"1753";"Fizična oseba";"24 Drugi gradbeni inženirski objekti";2010;"z";"z";"z";"z";"z";"z"
"1754";"Fizična oseba";"24 Drugi gradbeni inženirski objekti";2011;"z";"z";NA;"z";"z";"z"
"1755";"Fizična oseba";"24 Drugi gradbeni inženirski objekti";2012;"z";"z";NA;NA;NA;NA
"1756";"Fizična oseba";"24 Drugi gradbeni inženirski objekti";2013;"2460481";"z";"z";"z";NA;"508428"
"1757";"Fizična oseba";"24 Drugi gradbeni inženirski objekti";2014;"z";"z";NA;"z";NA;NA
