"";"Občine";"Leto";"Spol";"Izobrazba...SKUPAJ";"Osnovnošolska.ali.manj";"Srednješolska";"Višješolska..visokošolska";"Neznano"
"2133";"Ilirska Bistrica";2016;"Ženske";2241;"179";1140;"922";NA
"2134";"Ilirska Bistrica";2017;"Spol - SKUPAJ";5527;"472";3448;"1607";NA
"2135";"Ilirska Bistrica";2017;"Moški";3188;"289";2275;"624";NA
"2136";"Ilirska Bistrica";2017;"Ženske";2339;"183";1173;"983";NA
"2137";"Ivančna Gorica";2005;"Spol - SKUPAJ";6200;"1259";3818;"973";150
"2138";"Ivančna Gorica";2005;"Moški";3525;"780";2233;"396";116
"2139";"Ivančna Gorica";2005;"Ženske";2675;"479";1586;"577";34
"2140";"Ivančna Gorica";2006;"Spol - SKUPAJ";6372;"1241";3913;"1061";157
"2141";"Ivančna Gorica";2006;"Moški";3640;"770";2320;"429";121
"2142";"Ivančna Gorica";2006;"Ženske";2732;"471";1593;"632";36
"2143";"Ivančna Gorica";2007;"Spol - SKUPAJ";6692;"1283";4083;"1170";155
"2144";"Ivančna Gorica";2007;"Moški";3845;"820";2437;"472";116
"2145";"Ivančna Gorica";2007;"Ženske";2847;"463";1646;"698";39
"2146";"Ivančna Gorica";2008;"Spol - SKUPAJ";6969;"1305";4273;"1257";134
"2147";"Ivančna Gorica";2008;"Moški";3983;"831";2545;"509";97
"2148";"Ivančna Gorica";2008;"Ženske";2986;"474";1728;"748";37
"2149";"Ivančna Gorica";2009;"Spol - SKUPAJ";7005;"1062";4436;"1435";73
"2150";"Ivančna Gorica";2009;"Moški";3989;"693";2661;"578";57
"2151";"Ivančna Gorica";2009;"Ženske";3016;"369";1775;"857";16
"2152";"Ivančna Gorica";2010;"Spol - SKUPAJ";6921;"934";4407;"1527";53
"2153";"Ivančna Gorica";2010;"Moški";3940;"617";2674;"605";44
"2154";"Ivančna Gorica";2010;"Ženske";2981;"317";1733;"922";9
"2155";"Ivančna Gorica";2011;"Spol - SKUPAJ";7027;"929";4389;"1709";NA
"2156";"Ivančna Gorica";2011;"Moški";3959;"620";2669;"670";NA
"2157";"Ivančna Gorica";2011;"Ženske";3068;"309";1720;"1039";NA
"2158";"Ivančna Gorica";2012;"Spol - SKUPAJ";6971;"814";4349;"1808";NA
"2159";"Ivančna Gorica";2012;"Moški";3940;"550";2659;"731";NA
"2160";"Ivančna Gorica";2012;"Ženske";3031;"264";1690;"1077";NA
"2161";"Ivančna Gorica";2013;"Spol - SKUPAJ";6986;"758";4324;"1904";NA
"2162";"Ivančna Gorica";2013;"Moški";3944;"508";2664;"772";NA
"2163";"Ivančna Gorica";2013;"Ženske";3042;"250";1660;"1132";NA
"2164";"Ivančna Gorica";2014;"Spol - SKUPAJ";7176;"731";4438;"2007";NA
"2165";"Ivančna Gorica";2014;"Moški";4072;"494";2761;"817";NA
"2166";"Ivančna Gorica";2014;"Ženske";3104;"237";1677;"1190";NA
"2167";"Ivančna Gorica";2015;"Spol - SKUPAJ";7189;"623";4457;"2109";NA
"2168";"Ivančna Gorica";2015;"Moški";4009;"402";2750;"857";NA
"2169";"Ivančna Gorica";2015;"Ženske";3180;"221";1707;"1252";NA
"2170";"Ivančna Gorica";2016;"Spol - SKUPAJ";7441;"587";4596;"2258";NA
"2171";"Ivančna Gorica";2016;"Moški";4148;"377";2870;"901";NA
"2172";"Ivančna Gorica";2016;"Ženske";3293;"210";1726;"1357";NA
"2173";"Ivančna Gorica";2017;"Spol - SKUPAJ";7807;"608";4737;"2462";NA
"2174";"Ivančna Gorica";2017;"Moški";4363;"384";2984;"995";NA
"2175";"Ivančna Gorica";2017;"Ženske";3444;"224";1753;"1467";NA
"2176";"Izola/Isola";2005;"Spol - SKUPAJ";6347;"1526";3347;"1453";21
"2177";"Izola/Isola";2005;"Moški";3526;"926";1915;"674";11
"2178";"Izola/Isola";2005;"Ženske";2821;"600";1432;"779";10
"2179";"Izola/Isola";2006;"Spol - SKUPAJ";6605;"1605";3472;"1511";18
"2180";"Izola/Isola";2006;"Moški";3716;"1020";1992;"696";9
"2181";"Izola/Isola";2006;"Ženske";2889;"585";1480;"815";9
"2182";"Izola/Isola";2007;"Spol - SKUPAJ";6901;"1739";3564;"1583";15
"2183";"Izola/Isola";2007;"Moški";3994;"1174";2087;"725";7
"2184";"Izola/Isola";2007;"Ženske";2907;"564";1476;"858";8
"2185";"Izola/Isola";2008;"Spol - SKUPAJ";7207;"1902";3641;"1649";15
"2186";"Izola/Isola";2008;"Moški";4197;"1329";2117;"745";6
"2187";"Izola/Isola";2008;"Ženske";3010;"573";1524;"904";9
"2188";"Izola/Isola";2009;"Spol - SKUPAJ";6911;"1488";3698;"1720";6
"2189";"Izola/Isola";2009;"Moški";3962;"1020";2190;"749";3
"2190";"Izola/Isola";2009;"Ženske";2949;"468";1507;"971";3
"2191";"Izola/Isola";2010;"Spol - SKUPAJ";6556;"1307";3516;"1728";5
"2192";"Izola/Isola";2010;"Moški";3678;"883";2043;"750";2
"2193";"Izola/Isola";2010;"Ženske";2878;"424";1473;"978";3
"2194";"Izola/Isola";2011;"Spol - SKUPAJ";6430;"1141";3459;"1830";NA
"2195";"Izola/Isola";2011;"Moški";3585;"773";2027;"785";NA
"2196";"Izola/Isola";2011;"Ženske";2845;"368";1432;"1045";NA
"2197";"Izola/Isola";2012;"Spol - SKUPAJ";6129;"971";3290;"1868";NA
"2198";"Izola/Isola";2012;"Moški";3345;"633";1928;"784";NA
"2199";"Izola/Isola";2012;"Ženske";2784;"338";1362;"1084";NA
"2200";"Izola/Isola";2013;"Spol - SKUPAJ";5971;"875";3173;"1923";NA
"2201";"Izola/Isola";2013;"Moški";3210;"522";1876;"812";NA
"2202";"Izola/Isola";2013;"Ženske";2761;"353";1297;"1111";NA
"2203";"Izola/Isola";2014;"Spol - SKUPAJ";6092;"859";3208;"2025";NA
"2204";"Izola/Isola";2014;"Moški";3303;"523";1914;"866";NA
"2205";"Izola/Isola";2014;"Ženske";2789;"336";1294;"1159";NA
"2206";"Izola/Isola";2015;"Spol - SKUPAJ";6133;"797";3269;"2067";NA
"2207";"Izola/Isola";2015;"Moški";3351;"509";1958;"884";NA
"2208";"Izola/Isola";2015;"Ženske";2782;"288";1311;"1183";NA
"2209";"Izola/Isola";2016;"Spol - SKUPAJ";6338;"782";3370;"2186";NA
"2210";"Izola/Isola";2016;"Moški";3442;"482";2031;"929";NA
"2211";"Izola/Isola";2016;"Ženske";2896;"300";1339;"1257";NA
"2212";"Izola/Isola";2017;"Spol - SKUPAJ";6686;"790";3548;"2348";NA
"2213";"Izola/Isola";2017;"Moški";3656;"493";2151;"1012";NA
"2214";"Izola/Isola";2017;"Ženske";3030;"297";1397;"1336";NA
"2215";"Jesenice";2005;"Spol - SKUPAJ";8805;"2386";5203;"1173";43
"2216";"Jesenice";2005;"Moški";4995;"1353";3129;"483";30
"2217";"Jesenice";2005;"Ženske";3810;"1033";2074;"690";13
"2218";"Jesenice";2006;"Spol - SKUPAJ";9146;"2461";5428;"1218";39
"2219";"Jesenice";2006;"Moški";5190;"1401";3263;"499";27
"2220";"Jesenice";2006;"Ženske";3956;"1060";2165;"719";12
"2221";"Jesenice";2007;"Spol - SKUPAJ";9437;"2504";5614;"1289";30
"2222";"Jesenice";2007;"Moški";5336;"1441";3368;"511";17
"2223";"Jesenice";2007;"Ženske";4101;"1063";2247;"778";13
"2224";"Jesenice";2008;"Spol - SKUPAJ";9499;"2490";5618;"1360";30
"2225";"Jesenice";2008;"Moški";5412;"1463";3387;"544";18
"2226";"Jesenice";2008;"Ženske";4086;"1027";2231;"816";12
"2227";"Jesenice";2009;"Spol - SKUPAJ";8891;"1862";5656;"1351";22
"2228";"Jesenice";2009;"Moški";5005;"1030";3434;"530";11
"2229";"Jesenice";2009;"Ženske";3886;"832";2223;"821";10
"2230";"Jesenice";2010;"Spol - SKUPAJ";8577;"1704";5481;"1376";16
"2231";"Jesenice";2010;"Moški";4799;"932";3325;"535";7
"2232";"Jesenice";2010;"Ženske";3778;"772";2156;"841";9
"2233";"Jesenice";2011;"Spol - SKUPAJ";8325;"1565";5324;"1436";NA
"2234";"Jesenice";2011;"Moški";4587;"824";3194;"569";NA
"2235";"Jesenice";2011;"Ženske";3738;"741";2130;"867";NA
"2236";"Jesenice";2012;"Spol - SKUPAJ";7981;"1376";5146;"1459";NA
"2237";"Jesenice";2012;"Moški";4316;"706";3034;"576";NA
"2238";"Jesenice";2012;"Ženske";3665;"670";2112;"883";NA
"2239";"Jesenice";2013;"Spol - SKUPAJ";7819;"1268";5038;"1513";NA
"2240";"Jesenice";2013;"Moški";4219;"634";2986;"599";NA
"2241";"Jesenice";2013;"Ženske";3600;"634";2052;"914";NA
"2242";"Jesenice";2014;"Spol - SKUPAJ";7893;"1221";5093;"1579";NA
"2243";"Jesenice";2014;"Moški";4289;"605";3065;"619";NA
"2244";"Jesenice";2014;"Ženske";3604;"616";2028;"960";NA
"2245";"Jesenice";2015;"Spol - SKUPAJ";8036;"1234";5167;"1635";NA
"2246";"Jesenice";2015;"Moški";4361;"617";3103;"641";NA
"2247";"Jesenice";2015;"Ženske";3675;"617";2064;"994";NA
"2248";"Jesenice";2016;"Spol - SKUPAJ";8320;"1250";5366;"1704";NA
"2249";"Jesenice";2016;"Moški";4501;"611";3226;"664";NA
"2250";"Jesenice";2016;"Ženske";3819;"639";2140;"1040";NA
"2251";"Jesenice";2017;"Spol - SKUPAJ";8664;"1236";5616;"1812";NA
"2252";"Jesenice";2017;"Moški";4716;"619";3394;"703";NA
"2253";"Jesenice";2017;"Ženske";3948;"617";2222;"1109";NA
"2254";"Jezersko";2005;"Spol - SKUPAJ";265;"59";150;"52";5
"2255";"Jezersko";2005;"Moški";148;"38";84;"23";3
"2256";"Jezersko";2005;"Ženske";117;"21";66;"29";1
"2257";"Jezersko";2006;"Spol - SKUPAJ";269;"60";152;"53";5
"2258";"Jezersko";2006;"Moški";153;"40";88;"22";3
"2259";"Jezersko";2006;"Ženske";116;"20";64;"31";1
"2260";"Jezersko";2007;"Spol - SKUPAJ";278;"57";160;"57";5
"2261";"Jezersko";2007;"Moški";155;"38";89;"24";4
"2262";"Jezersko";2007;"Ženske";123;"19";71;"33";1
"2263";"Jezersko";2008;"Spol - SKUPAJ";285;"62";160;"58";5
"2264";"Jezersko";2008;"Moški";160;"41";93;"23";4
"2265";"Jezersko";2008;"Ženske";124;"21";67;"35";1
"2266";"Jezersko";2009;"Spol - SKUPAJ";260;"44";154;"57";5
"2267";"Jezersko";2009;"Moški";147;"29";88;"26";4
"2268";"Jezersko";2009;"Ženske";113;"15";66;"31";1
"2269";"Jezersko";2010;"Spol - SKUPAJ";257;"37";150;"67";3
"2270";"Jezersko";2010;"Moški";139;"23";87;"27";2
"2271";"Jezersko";2010;"Ženske";118;"14";63;"40";1
"2272";"Jezersko";2011;"Spol - SKUPAJ";240;"35";140;"65";NA
"2273";"Jezersko";2011;"Moški";129;"21";80;"28";NA
"2274";"Jezersko";2011;"Ženske";111;"14";60;"37";NA
"2275";"Jezersko";2012;"Spol - SKUPAJ";246;"31";142;"73";NA
"2276";"Jezersko";2012;"Moški";127;"18";79;"30";NA
"2277";"Jezersko";2012;"Ženske";119;"13";63;"43";NA
"2278";"Jezersko";2013;"Spol - SKUPAJ";243;"30";138;"75";NA
"2279";"Jezersko";2013;"Moški";131;"18";79;"34";NA
"2280";"Jezersko";2013;"Ženske";112;"12";59;"41";NA
"2281";"Jezersko";2014;"Spol - SKUPAJ";246;"27";138;"81";NA
"2282";"Jezersko";2014;"Moški";134;"16";80;"38";NA
"2283";"Jezersko";2014;"Ženske";112;"11";58;"43";NA
"2284";"Jezersko";2015;"Spol - SKUPAJ";245;"23";145;"77";NA
"2285";"Jezersko";2015;"Moški";133;"15";84;"34";NA
"2286";"Jezersko";2015;"Ženske";112;"8";61;"43";NA
"2287";"Jezersko";2016;"Spol - SKUPAJ";248;"22";150;"76";NA
"2288";"Jezersko";2016;"Moški";135;"14";88;"33";NA
"2289";"Jezersko";2016;"Ženske";113;"8";62;"43";NA
"2290";"Jezersko";2017;"Spol - SKUPAJ";257;"21";156;"80";NA
"2291";"Jezersko";2017;"Moški";141;"13";91;"37";NA
"2292";"Jezersko";2017;"Ženske";116;"8";65;"43";NA
"2293";"Juršinci";2005;"Spol - SKUPAJ";840;"256";438;"57";89
"2294";"Juršinci";2005;"Moški";522;"165";272;"20";66
"2295";"Juršinci";2005;"Ženske";319;"92";167;"37";23
"2296";"Juršinci";2006;"Spol - SKUPAJ";878;"254";468;"65";90
"2297";"Juršinci";2006;"Moški";552;"164";298;"21";68
"2298";"Juršinci";2006;"Ženske";326;"90";170;"44";22
"2299";"Juršinci";2007;"Spol - SKUPAJ";949;"262";523;"70";94
"2300";"Juršinci";2007;"Moški";598;"172";325;"27";73
"2301";"Juršinci";2007;"Ženske";352;"90";197;"43";21
"2302";"Juršinci";2008;"Spol - SKUPAJ";966;"261";544;"72";88
"2303";"Juršinci";2008;"Moški";608;"172";342;"29";65
"2304";"Juršinci";2008;"Ženske";358;"90";202;"43";23
"2305";"Juršinci";2009;"Spol - SKUPAJ";934;"222";556;"82";74
"2306";"Juršinci";2009;"Moški";568;"138";336;"35";60
"2307";"Juršinci";2009;"Ženske";366;"85";221;"47";14
"2308";"Juršinci";2010;"Spol - SKUPAJ";895;"200";546;"96";53
"2309";"Juršinci";2010;"Moški";535;"122";330;"38";45
"2310";"Juršinci";2010;"Ženske";360;"78";216;"58";8
"2311";"Juršinci";2011;"Spol - SKUPAJ";955;"244";583;"128";NA
"2312";"Juršinci";2011;"Moški";576;"152";367;"57";NA
"2313";"Juršinci";2011;"Ženske";379;"92";216;"71";NA
"2314";"Juršinci";2012;"Spol - SKUPAJ";880;"199";549;"132";NA
"2315";"Juršinci";2012;"Moški";522;"121";346;"55";NA
"2316";"Juršinci";2012;"Ženske";358;"78";203;"77";NA
"2317";"Juršinci";2013;"Spol - SKUPAJ";890;"184";566;"140";NA
"2318";"Juršinci";2013;"Moški";529;"111";355;"63";NA
"2319";"Juršinci";2013;"Ženske";361;"73";211;"77";NA
"2320";"Juršinci";2014;"Spol - SKUPAJ";883;"169";579;"135";NA
"2321";"Juršinci";2014;"Moški";519;"99";363;"57";NA
"2322";"Juršinci";2014;"Ženske";364;"70";216;"78";NA
"2323";"Juršinci";2015;"Spol - SKUPAJ";879;"147";574;"158";NA
"2324";"Juršinci";2015;"Moški";509;"85";360;"64";NA
"2325";"Juršinci";2015;"Ženske";370;"62";214;"94";NA
"2326";"Juršinci";2016;"Spol - SKUPAJ";892;"132";586;"174";NA
"2327";"Juršinci";2016;"Moški";520;"77";372;"71";NA
"2328";"Juršinci";2016;"Ženske";372;"55";214;"103";NA
"2329";"Juršinci";2017;"Spol - SKUPAJ";882;"123";569;"190";NA
"2330";"Juršinci";2017;"Moški";518;"73";365;"80";NA
"2331";"Juršinci";2017;"Ženske";364;"50";204;"110";NA
"2332";"Kamnik";2005;"Spol - SKUPAJ";11719;"2523";6813;"2341";41
"2333";"Kamnik";2005;"Moški";6377;"1476";3896;"973";33
"2334";"Kamnik";2005;"Ženske";5342;"1048";2917;"1368";8
"2335";"Kamnik";2006;"Spol - SKUPAJ";12032;"2537";6959;"2491";45
"2336";"Kamnik";2006;"Moški";6561;"1502";3993;"1031";36
"2337";"Kamnik";2006;"Ženske";5470;"1035";2966;"1461";9
"2338";"Kamnik";2007;"Spol - SKUPAJ";12691;"2589";7320;"2744";38
"2339";"Kamnik";2007;"Moški";6977;"1579";4239;"1128";31
"2340";"Kamnik";2007;"Ženske";5714;"1010";3081;"1616";7
"2341";"Kamnik";2008;"Spol - SKUPAJ";13078;"2574";7519;"2947";38
"2342";"Kamnik";2008;"Moški";7236;"1624";4380;"1204";28
"2343";"Kamnik";2008;"Ženske";5842;"950";3140;"1743";10
"2344";"Kamnik";2009;"Spol - SKUPAJ";12611;"2030";7462;"3099";21
"2345";"Kamnik";2009;"Moški";6907;"1273";4361;"1257";16
"2346";"Kamnik";2009;"Ženske";5704;"757";3101;"1842";5
"2347";"Kamnik";2010;"Spol - SKUPAJ";12185;"1777";7178;"3210";20
"2348";"Kamnik";2010;"Moški";6577;"1072";4220;"1270";15
"2349";"Kamnik";2010;"Ženske";5608;"705";2958;"1940";5
"2350";"Kamnik";2011;"Spol - SKUPAJ";12177;"1739";7075;"3363";NA
"2351";"Kamnik";2011;"Moški";6566;"1055";4188;"1323";NA
"2352";"Kamnik";2011;"Ženske";5611;"684";2887;"2040";NA
"2353";"Kamnik";2012;"Spol - SKUPAJ";11939;"1597";6909;"3433";NA
"2354";"Kamnik";2012;"Moški";6418;"970";4106;"1342";NA
"2355";"Kamnik";2012;"Ženske";5521;"627";2803;"2091";NA
"2356";"Kamnik";2013;"Spol - SKUPAJ";11961;"1541";6849;"3571";NA
"2357";"Kamnik";2013;"Moški";6410;"915";4093;"1402";NA
"2358";"Kamnik";2013;"Ženske";5551;"626";2756;"2169";NA
"2359";"Kamnik";2014;"Spol - SKUPAJ";12057;"1482";6899;"3676";NA
"2360";"Kamnik";2014;"Moški";6481;"889";4145;"1447";NA
"2361";"Kamnik";2014;"Ženske";5576;"593";2754;"2229";NA
"2362";"Kamnik";2015;"Spol - SKUPAJ";12150;"1422";6906;"3822";NA
"2363";"Kamnik";2015;"Moški";6500;"860";4146;"1494";NA
"2364";"Kamnik";2015;"Ženske";5650;"562";2760;"2328";NA
"2365";"Kamnik";2016;"Spol - SKUPAJ";12512;"1342";7153;"4017";NA
"2366";"Kamnik";2016;"Moški";6647;"796";4308;"1543";NA
"2367";"Kamnik";2016;"Ženske";5865;"546";2845;"2474";NA
"2368";"Kamnik";2017;"Spol - SKUPAJ";12934;"1373";7259;"4302";NA
"2369";"Kamnik";2017;"Moški";6936;"837";4397;"1702";NA
"2370";"Kamnik";2017;"Ženske";5998;"536";2862;"2600";NA
"2371";"Kanal";2005;"Spol - SKUPAJ";2200;"482";1334;"359";26
"2372";"Kanal";2005;"Moški";1197;"283";755;"137";22
"2373";"Kanal";2005;"Ženske";1003;"199";578;"222";4
"2374";"Kanal";2006;"Spol - SKUPAJ";2223;"474";1354;"370";25
"2375";"Kanal";2006;"Moški";1203;"287";759;"136";21
"2376";"Kanal";2006;"Ženske";1020;"187";595;"234";4
"2377";"Kanal";2007;"Spol - SKUPAJ";2318;"508";1406;"379";25
"2378";"Kanal";2007;"Moški";1278;"323";792;"141";22
"2379";"Kanal";2007;"Ženske";1040;"185";614;"238";3
"2380";"Kanal";2008;"Spol - SKUPAJ";2389;"515";1456;"395";23
"2381";"Kanal";2008;"Moški";1323;"348";811;"144";21
"2382";"Kanal";2008;"Ženske";1066;"167";646;"251";2
"2383";"Kanal";2009;"Spol - SKUPAJ";2243;"302";1534;"403";4
"2384";"Kanal";2009;"Moški";1248;"205";898;"143";2
"2385";"Kanal";2009;"Ženske";995;"98";635;"260";2
"2386";"Kanal";2010;"Spol - SKUPAJ";2151;"280";1454;"408";9
"2387";"Kanal";2010;"Moški";1198;"185";853;"152";8
"2388";"Kanal";2010;"Ženske";953;"95";601;"256";1
"2389";"Kanal";2011;"Spol - SKUPAJ";2146;"265";1432;"449";NA
"2390";"Kanal";2011;"Moški";1193;"169";858;"166";NA
"2391";"Kanal";2011;"Ženske";953;"96";574;"283";NA
"2392";"Kanal";2012;"Spol - SKUPAJ";2005;"224";1302;"479";NA
"2393";"Kanal";2012;"Moški";1087;"140";761;"186";NA
"2394";"Kanal";2012;"Ženske";918;"84";541;"293";NA
"2395";"Kanal";2013;"Spol - SKUPAJ";1969;"211";1257;"501";NA
"2396";"Kanal";2013;"Moški";1071;"135";737;"199";NA
"2397";"Kanal";2013;"Ženske";898;"76";520;"302";NA
"2398";"Kanal";2014;"Spol - SKUPAJ";1940;"195";1228;"517";NA
"2399";"Kanal";2014;"Moški";1039;"128";708;"203";NA
"2400";"Kanal";2014;"Ženske";901;"67";520;"314";NA
"2401";"Kanal";2015;"Spol - SKUPAJ";1994;"200";1254;"540";NA
"2402";"Kanal";2015;"Moški";1081;"132";727;"222";NA
"2403";"Kanal";2015;"Ženske";913;"68";527;"318";NA
"2404";"Kanal";2016;"Spol - SKUPAJ";2059;"194";1299;"566";NA
"2405";"Kanal";2016;"Moški";1109;"125";750;"234";NA
"2406";"Kanal";2016;"Ženske";950;"69";549;"332";NA
"2407";"Kanal";2017;"Spol - SKUPAJ";2097;"190";1301;"606";NA
"2408";"Kanal";2017;"Moški";1132;"128";754;"250";NA
"2409";"Kanal";2017;"Ženske";965;"62";547;"356";NA
"2410";"Kidričevo";2005;"Spol - SKUPAJ";2616;"511";1688;"389";28
"2411";"Kidričevo";2005;"Moški";1438;"303";963;"158";14
"2412";"Kidričevo";2005;"Ženske";1179;"209";725;"231";14
"2413";"Kidričevo";2006;"Spol - SKUPAJ";2712;"519";1748;"418";27
"2414";"Kidričevo";2006;"Moški";1494;"317";1003;"160";13
"2415";"Kidričevo";2006;"Ženske";1218;"201";745;"258";13
"2416";"Kidričevo";2007;"Spol - SKUPAJ";2821;"550";1812;"431";28
"2417";"Kidričevo";2007;"Moški";1603;"357";1068;"163";15
"2418";"Kidričevo";2007;"Ženske";1217;"192";743;"268";13
"2419";"Kidričevo";2008;"Spol - SKUPAJ";2807;"532";1785;"461";29
"2420";"Kidričevo";2008;"Moški";1571;"337";1045;"174";15
"2421";"Kidričevo";2008;"Ženske";1236;"195";740;"287";14
"2422";"Kidričevo";2009;"Spol - SKUPAJ";2664;"355";1819;"471";19
"2423";"Kidričevo";2009;"Moški";1472;"212";1071;"174";15
"2424";"Kidričevo";2009;"Ženske";1192;"143";748;"297";4
"2425";"Kidričevo";2010;"Spol - SKUPAJ";2584;"331";1747;"496";10
"2426";"Kidričevo";2010;"Moški";1403;"195";1017;"183";8
"2427";"Kidričevo";2010;"Ženske";1181;"136";730;"313";2
"2428";"Kidričevo";2011;"Spol - SKUPAJ";2696;"338";1775;"583";NA
"2429";"Kidričevo";2011;"Moški";1477;"204";1052;"221";NA
"2430";"Kidričevo";2011;"Ženske";1219;"134";723;"362";NA
"2431";"Kidričevo";2012;"Spol - SKUPAJ";2603;"282";1724;"597";NA
"2432";"Kidričevo";2012;"Moški";1431;"167";1040;"224";NA
"2433";"Kidričevo";2012;"Ženske";1172;"115";684;"373";NA
"2434";"Kidričevo";2013;"Spol - SKUPAJ";2611;"267";1720;"624";NA
"2435";"Kidričevo";2013;"Moški";1436;"152";1044;"240";NA
"2436";"Kidričevo";2013;"Ženske";1175;"115";676;"384";NA
"2437";"Kidričevo";2014;"Spol - SKUPAJ";2624;"247";1726;"651";NA
"2438";"Kidričevo";2014;"Moški";1445;"143";1062;"240";NA
"2439";"Kidričevo";2014;"Ženske";1179;"104";664;"411";NA
"2440";"Kidričevo";2015;"Spol - SKUPAJ";2580;"223";1661;"696";NA
"2441";"Kidričevo";2015;"Moški";1382;"122";1004;"256";NA
"2442";"Kidričevo";2015;"Ženske";1198;"101";657;"440";NA
"2443";"Kidričevo";2016;"Spol - SKUPAJ";2586;"195";1663;"728";NA
"2444";"Kidričevo";2016;"Moški";1369;"106";996;"267";NA
"2445";"Kidričevo";2016;"Ženske";1217;"89";667;"461";NA
"2446";"Kidričevo";2017;"Spol - SKUPAJ";2669;"200";1686;"783";NA
"2447";"Kidričevo";2017;"Moški";1394;"108";999;"287";NA
"2448";"Kidričevo";2017;"Ženske";1275;"92";687;"496";NA
"2449";"Kobarid";2005;"Spol - SKUPAJ";1688;"389";976;"301";22
"2450";"Kobarid";2005;"Moški";951;"221";585;"133";11
"2451";"Kobarid";2005;"Ženske";737;"168";391;"168";11
"2452";"Kobarid";2006;"Spol - SKUPAJ";1695;"368";991;"313";23
"2453";"Kobarid";2006;"Moški";943;"214";586;"132";11
"2454";"Kobarid";2006;"Ženske";752;"155";405;"181";12
"2455";"Kobarid";2007;"Spol - SKUPAJ";1702;"347";1017;"317";21
"2456";"Kobarid";2007;"Moški";949;"200";609;"132";8
"2457";"Kobarid";2007;"Ženske";753;"147";408;"185";13
"2458";"Kobarid";2008;"Spol - SKUPAJ";1672;"330";990;"330";23
"2459";"Kobarid";2008;"Moški";929;"190";603;"127";9
"2460";"Kobarid";2008;"Ženske";743;"140";387;"203";14
"2461";"Kobarid";2009;"Spol - SKUPAJ";1597;"252";977;"349";18
"2462";"Kobarid";2009;"Moški";886;"137";590;"146";13
"2463";"Kobarid";2009;"Ženske";711;"115";388;"203";6
"2464";"Kobarid";2010;"Spol - SKUPAJ";1537;"240";917;"368";12
"2465";"Kobarid";2010;"Moški";846;"133";549;"154";10
"2466";"Kobarid";2010;"Ženske";691;"107";368;"214";2
"2467";"Kobarid";2011;"Spol - SKUPAJ";1607;"252";959;"396";NA
"2468";"Kobarid";2011;"Moški";874;"135";570;"169";NA
"2469";"Kobarid";2011;"Ženske";733;"117";389;"227";NA
"2470";"Kobarid";2012;"Spol - SKUPAJ";1522;"213";902;"407";NA
"2471";"Kobarid";2012;"Moški";828;"113";547;"168";NA
"2472";"Kobarid";2012;"Ženske";694;"100";355;"239";NA
"2473";"Kobarid";2013;"Spol - SKUPAJ";1489;"188";886;"415";NA
"2474";"Kobarid";2013;"Moški";806;"97";536;"173";NA
"2475";"Kobarid";2013;"Ženske";683;"91";350;"242";NA
"2476";"Kobarid";2014;"Spol - SKUPAJ";1490;"181";871;"438";NA
"2477";"Kobarid";2014;"Moški";819;"101";533;"185";NA
"2478";"Kobarid";2014;"Ženske";671;"80";338;"253";NA
"2479";"Kobarid";2015;"Spol - SKUPAJ";1460;"171";842;"447";NA
"2480";"Kobarid";2015;"Moški";792;"93";513;"186";NA
"2481";"Kobarid";2015;"Ženske";668;"78";329;"261";NA
"2482";"Kobarid";2016;"Spol - SKUPAJ";1523;"162";873;"488";NA
"2483";"Kobarid";2016;"Moški";816;"88";527;"201";NA
"2484";"Kobarid";2016;"Ženske";707;"74";346;"287";NA
"2485";"Kobarid";2017;"Spol - SKUPAJ";1589;"157";899;"533";NA
"2486";"Kobarid";2017;"Moški";859;"86";558;"215";NA
"2487";"Kobarid";2017;"Ženske";730;"71";341;"318";NA
"2488";"Kobilje";2005;"Spol - SKUPAJ";195;"54";121;"16";3
"2489";"Kobilje";2005;"Moški";113;"33";70;"10";NA
"2490";"Kobilje";2005;"Ženske";81;"21";51;"6";3
"2491";"Kobilje";2006;"Spol - SKUPAJ";213;"55";136;"18";3
"2492";"Kobilje";2006;"Moški";119;"35";75;"9";NA
"2493";"Kobilje";2006;"Ženske";93;"20";61;"9";3
"2494";"Kobilje";2007;"Spol - SKUPAJ";229;"61";145;"20";3
"2495";"Kobilje";2007;"Moški";125;"34";80;"11";NA
"2496";"Kobilje";2007;"Ženske";104;"27";65;"9";3
"2497";"Kobilje";2008;"Spol - SKUPAJ";231;"62";142;"25";3
"2498";"Kobilje";2008;"Moški";124;"36";75;"13";NA
"2499";"Kobilje";2008;"Ženske";108;"26";67;"12";3
"2500";"Kobilje";2009;"Spol - SKUPAJ";202;"41";138;"21";3
"2501";"Kobilje";2009;"Moški";113;"28";73;"10";3
"2502";"Kobilje";2009;"Ženske";89;"13";65;"11";NA
"2503";"Kobilje";2010;"Spol - SKUPAJ";213;"38";143;"30";2
"2504";"Kobilje";2010;"Moški";116;"24";76;"14";2
"2505";"Kobilje";2010;"Ženske";97;"14";67;"16";NA
"2506";"Kobilje";2011;"Spol - SKUPAJ";216;"37";139;"40";NA
"2507";"Kobilje";2011;"Moški";121;"25";76;"20";NA
"2508";"Kobilje";2011;"Ženske";95;"12";63;"20";NA
"2509";"Kobilje";2012;"Spol - SKUPAJ";218;"47";136;"35";NA
"2510";"Kobilje";2012;"Moški";118;"33";67;"18";NA
